datetime,portfolio_value,cash,positions,return
2020-01-18 09:29:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-01-21 08:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-01-21 09:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-01-21 09:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-01-22 09:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-01-23 09:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-01-24 09:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-01-25 09:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-01-25 09:29:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-01-27 08:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-01-27 09:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-01-27 09:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-01-28 09:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-01-29 09:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-01-30 09:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-01-31 09:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-02-01 09:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-02-01 09:29:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-02-03 08:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-02-03 09:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-02-03 09:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-02-04 09:30:00-05:00,99268.39981079102,150119.25094604492,"[{'asset': USD, 'quantity': 150119.25094604492}, {'asset': SPY, 'quantity': -155.0}]",-0.007316001892089807
2020-02-05 09:30:00-05:00,99268.39981079102,99268.39981079102,"[{'asset': USD, 'quantity': 99268.39981079102}]",0.0
2020-02-06 09:30:00-05:00,99268.39981079102,99268.39981079102,"[{'asset': USD, 'quantity': 99268.39981079102}]",0.0
2020-02-07 09:30:00-05:00,99268.39981079102,99268.39981079102,"[{'asset': USD, 'quantity': 99268.39981079102}]",0.0
2020-02-08 09:30:00-05:00,99268.39981079102,99268.39981079102,"[{'asset': USD, 'quantity': 99268.39981079102}]",0.0
2020-02-08 09:29:00-05:00,99268.39981079102,99268.39981079102,"[{'asset': USD, 'quantity': 99268.39981079102}]",0.0
2020-02-10 08:30:00-05:00,99268.39981079102,99268.39981079102,"[{'asset': USD, 'quantity': 99268.39981079102}]",0.0
2020-02-10 09:30:00-05:00,99268.39981079102,99268.39981079102,"[{'asset': USD, 'quantity': 99268.39981079102}]",0.0
2020-02-10 09:30:00-05:00,99268.39981079102,99268.39981079102,"[{'asset': USD, 'quantity': 99268.39981079102}]",0.0
2020-02-11 09:30:00-05:00,98528.90090942383,148952.90145874023,"[{'asset': USD, 'quantity': 148952.90145874023}, {'asset': SPY, 'quantity': -150.0}]",-0.007449489492897032
2020-02-12 09:30:00-05:00,98528.90090942383,98528.90090942383,"[{'asset': USD, 'quantity': 98528.90090942383}]",0.0
2020-02-13 09:30:00-05:00,98528.90090942383,98528.90090942383,"[{'asset': USD, 'quantity': 98528.90090942383}]",0.0
2020-02-14 09:30:00-05:00,98286.34732055664,147900.31875610352,"[{'asset': USD, 'quantity': 147900.31875610352}, {'asset': SPY, 'quantity': -147.0}]",-0.00246175068054566
2020-02-15 09:30:00-05:00,98286.34732055664,98286.34732055664,"[{'asset': USD, 'quantity': 98286.34732055664}]",0.0
2020-02-15 09:29:00-05:00,98286.34732055664,98286.34732055664,"[{'asset': USD, 'quantity': 98286.34732055664}]",0.0
2020-02-18 08:30:00-05:00,98286.34732055664,98286.34732055664,"[{'asset': USD, 'quantity': 98286.34732055664}]",0.0
2020-02-18 09:30:00-05:00,98286.34732055664,98286.34732055664,"[{'asset': USD, 'quantity': 98286.34732055664}]",0.0
2020-02-18 09:30:00-05:00,98286.34732055664,98286.34732055664,"[{'asset': USD, 'quantity': 98286.34732055664}]",0.0
2020-02-19 09:30:00-05:00,98286.34732055664,98286.34732055664,"[{'asset': USD, 'quantity': 98286.34732055664}]",0.0
2020-02-20 09:30:00-05:00,98286.34732055664,98286.34732055664,"[{'asset': USD, 'quantity': 98286.34732055664}]",0.0
2020-02-21 09:30:00-05:00,98286.34732055664,98286.34732055664,"[{'asset': USD, 'quantity': 98286.34732055664}]",0.0
2020-02-22 09:30:00-05:00,98286.34732055664,98286.34732055664,"[{'asset': USD, 'quantity': 98286.34732055664}]",0.0
2020-02-22 09:29:00-05:00,98286.34732055664,98286.34732055664,"[{'asset': USD, 'quantity': 98286.34732055664}]",0.0
2020-02-24 08:30:00-05:00,98286.34732055664,98286.34732055664,"[{'asset': USD, 'quantity': 98286.34732055664}]",0.0
2020-02-24 09:30:00-05:00,98286.34732055664,98286.34732055664,"[{'asset': USD, 'quantity': 98286.34732055664}]",0.0
2020-02-24 09:30:00-05:00,98286.34732055664,98286.34732055664,"[{'asset': USD, 'quantity': 98286.34732055664}]",0.0
2020-02-25 09:30:00-05:00,98286.34732055664,98286.34732055664,"[{'asset': USD, 'quantity': 98286.34732055664}]",0.0
2020-02-26 09:30:00-05:00,98286.34732055664,98286.34732055664,"[{'asset': USD, 'quantity': 98286.34732055664}]",0.0
2020-02-27 09:30:00-05:00,98286.34732055664,98286.34732055664,"[{'asset': USD, 'quantity': 98286.34732055664}]",0.0
2020-02-28 09:30:00-05:00,98286.34732055664,98286.34732055664,"[{'asset': USD, 'quantity': 98286.34732055664}]",0.0
2020-02-29 09:30:00-05:00,98286.34732055664,98286.34732055664,"[{'asset': USD, 'quantity': 98286.34732055664}]",0.0
2020-02-29 09:29:00-05:00,98286.34732055664,98286.34732055664,"[{'asset': USD, 'quantity': 98286.34732055664}]",0.0
2020-03-02 08:30:00-05:00,98286.34732055664,98286.34732055664,"[{'asset': USD, 'quantity': 98286.34732055664}]",0.0
2020-03-02 09:30:00-05:00,98286.34732055664,98286.34732055664,"[{'asset': USD, 'quantity': 98286.34732055664}]",0.0
2020-03-02 09:30:00-05:00,98286.34732055664,98286.34732055664,"[{'asset': USD, 'quantity': 98286.34732055664}]",0.0
2020-03-03 09:30:00-05:00,96423.49591064453,147490.99591064453,"[{'asset': USD, 'quantity': 147490.99591064453}, {'asset': SPY, 'quantity': -165.0}]",-0.018953307968974542
2020-03-04 09:30:00-05:00,96423.49591064453,96423.49591064453,"[{'asset': USD, 'quantity': 96423.49591064453}]",0.0
2020-03-05 09:30:00-05:00,96423.49591064453,96423.49591064453,"[{'asset': USD, 'quantity': 96423.49591064453}]",0.0
2020-03-06 09:30:00-05:00,96423.49591064453,96423.49591064453,"[{'asset': USD, 'quantity': 96423.49591064453}]",0.0
2020-03-07 09:30:00-05:00,96423.49591064453,144500.09490966797,"[{'asset': USD, 'quantity': 144500.09490966797}, {'asset': SPY, 'quantity': -164.0}]",0.0
2020-03-07 09:29:00-05:00,96423.49591064453,96423.49591064453,"[{'asset': USD, 'quantity': 96423.49591064453}]",0.0
2020-03-09 08:30:00-04:00,96423.49591064453,96423.49591064453,"[{'asset': USD, 'quantity': 96423.49591064453}]",0.0
2020-03-09 09:30:00-04:00,96423.49591064453,96423.49591064453,"[{'asset': USD, 'quantity': 96423.49591064453}]",0.0
2020-03-09 09:30:00-04:00,96423.49591064453,96423.49591064453,"[{'asset': USD, 'quantity': 96423.49591064453}]",0.0
2020-03-10 09:30:00-04:00,97089.35632324219,144527.65838623047,"[{'asset': USD, 'quantity': 144527.65838623047}, {'asset': SPY, 'quantity': -169.0}]",0.006905582568948798
2020-03-11 09:30:00-04:00,101263.65838623047,144527.65838623047,"[{'asset': USD, 'quantity': 144527.65838623047}, {'asset': SPY, 'quantity': -169.0}]",0.042994435446566115
2020-03-12 09:30:00-04:00,100065.44900512695,144527.65838623047,"[{'asset': USD, 'quantity': 144527.65838623047}, {'asset': SPY, 'quantity': -169.0}]",-0.011832570541086107
2020-03-13 09:30:00-04:00,100065.44900512695,144527.65838623047,"[{'asset': USD, 'quantity': 144527.65838623047}, {'asset': SPY, 'quantity': -169.0}]",0.0
2020-03-14 09:30:00-04:00,100065.44900512695,144527.65838623047,"[{'asset': USD, 'quantity': 144527.65838623047}, {'asset': SPY, 'quantity': -169.0}]",0.0
2020-03-14 09:29:00-04:00,100065.44900512695,144527.65838623047,"[{'asset': USD, 'quantity': 144527.65838623047}, {'asset': SPY, 'quantity': -169.0}]",0.0
2020-03-16 08:30:00-04:00,103115.89952087402,144527.65838623047,"[{'asset': USD, 'quantity': 144527.65838623047}, {'asset': SPY, 'quantity': -169.0}]",0.030484553320605068
2020-03-16 09:30:00-04:00,103639.12028198242,103639.12028198242,"[{'asset': USD, 'quantity': 103639.12028198242}]",0.005074103640074323
2020-03-16 09:30:00-04:00,103639.12028198242,103639.12028198242,"[{'asset': USD, 'quantity': 103639.12028198242}]",0.0
2020-03-17 09:30:00-04:00,103639.12028198242,103639.12028198242,"[{'asset': USD, 'quantity': 103639.12028198242}]",0.0
2020-03-18 09:30:00-04:00,103639.12028198242,103639.12028198242,"[{'asset': USD, 'quantity': 103639.12028198242}]",0.0
2020-03-19 09:30:00-04:00,103639.12028198242,103639.12028198242,"[{'asset': USD, 'quantity': 103639.12028198242}]",0.0
2020-03-20 09:30:00-04:00,103639.12028198242,103639.12028198242,"[{'asset': USD, 'quantity': 103639.12028198242}]",0.0
2020-03-21 09:30:00-04:00,103639.12028198242,103639.12028198242,"[{'asset': USD, 'quantity': 103639.12028198242}]",0.0
2020-03-21 09:29:00-04:00,103639.12028198242,103639.12028198242,"[{'asset': USD, 'quantity': 103639.12028198242}]",0.0
2020-03-23 08:30:00-04:00,103639.12028198242,103639.12028198242,"[{'asset': USD, 'quantity': 103639.12028198242}]",0.0
2020-03-23 09:30:00-04:00,103639.12028198242,103639.12028198242,"[{'asset': USD, 'quantity': 103639.12028198242}]",0.0
2020-03-23 09:30:00-04:00,103639.12028198242,103639.12028198242,"[{'asset': USD, 'quantity': 103639.12028198242}]",0.0
2020-03-24 09:30:00-04:00,103639.12028198242,103639.12028198242,"[{'asset': USD, 'quantity': 103639.12028198242}]",0.0
2020-03-25 09:30:00-04:00,103639.12028198242,103639.12028198242,"[{'asset': USD, 'quantity': 103639.12028198242}]",0.0
2020-03-26 09:30:00-04:00,103639.12028198242,103639.12028198242,"[{'asset': USD, 'quantity': 103639.12028198242}]",0.0
2020-03-27 09:30:00-04:00,103639.12028198242,103639.12028198242,"[{'asset': USD, 'quantity': 103639.12028198242}]",0.0
2020-03-28 09:30:00-04:00,103639.12028198242,103639.12028198242,"[{'asset': USD, 'quantity': 103639.12028198242}]",0.0
2020-03-28 09:29:00-04:00,103639.12028198242,103639.12028198242,"[{'asset': USD, 'quantity': 103639.12028198242}]",0.0
2020-03-30 08:30:00-04:00,103639.12028198242,103639.12028198242,"[{'asset': USD, 'quantity': 103639.12028198242}]",0.0
2020-03-30 09:30:00-04:00,103639.12028198242,103639.12028198242,"[{'asset': USD, 'quantity': 103639.12028198242}]",0.0
2020-03-30 09:30:00-04:00,103639.12028198242,103639.12028198242,"[{'asset': USD, 'quantity': 103639.12028198242}]",0.0
2020-03-31 09:30:00-04:00,103639.12028198242,103639.12028198242,"[{'asset': USD, 'quantity': 103639.12028198242}]",0.0
2020-04-01 09:30:00-04:00,103639.12028198242,103639.12028198242,"[{'asset': USD, 'quantity': 103639.12028198242}]",0.0
2020-04-02 09:30:00-04:00,103639.12028198242,103639.12028198242,"[{'asset': USD, 'quantity': 103639.12028198242}]",0.0
2020-04-03 09:30:00-04:00,103639.12028198242,103639.12028198242,"[{'asset': USD, 'quantity': 103639.12028198242}]",0.0
2020-04-04 09:30:00-04:00,103639.12028198242,103639.12028198242,"[{'asset': USD, 'quantity': 103639.12028198242}]",0.0
2020-04-04 09:29:00-04:00,103639.12028198242,103639.12028198242,"[{'asset': USD, 'quantity': 103639.12028198242}]",0.0
2020-04-06 08:30:00-04:00,103639.12028198242,103639.12028198242,"[{'asset': USD, 'quantity': 103639.12028198242}]",0.0
2020-04-06 09:30:00-04:00,103639.12028198242,103639.12028198242,"[{'asset': USD, 'quantity': 103639.12028198242}]",0.0
2020-04-06 09:30:00-04:00,103639.12028198242,103639.12028198242,"[{'asset': USD, 'quantity': 103639.12028198242}]",0.0
2020-04-07 09:30:00-04:00,103639.12028198242,103639.12028198242,"[{'asset': USD, 'quantity': 103639.12028198242}]",0.0
2020-04-08 09:30:00-04:00,103639.12028198242,103639.12028198242,"[{'asset': USD, 'quantity': 103639.12028198242}]",0.0
2020-04-09 09:30:00-04:00,103639.12028198242,103639.12028198242,"[{'asset': USD, 'quantity': 103639.12028198242}]",0.0
2020-04-10 09:30:00-04:00,103639.12028198242,103639.12028198242,"[{'asset': USD, 'quantity': 103639.12028198242}]",0.0
2020-04-10 09:29:00-04:00,103639.12028198242,103639.12028198242,"[{'asset': USD, 'quantity': 103639.12028198242}]",0.0
2020-04-13 08:30:00-04:00,103639.12028198242,103639.12028198242,"[{'asset': USD, 'quantity': 103639.12028198242}]",0.0
2020-04-13 09:30:00-04:00,103639.12028198242,103639.12028198242,"[{'asset': USD, 'quantity': 103639.12028198242}]",0.0
2020-04-13 09:30:00-04:00,103639.12028198242,103639.12028198242,"[{'asset': USD, 'quantity': 103639.12028198242}]",0.0
2020-04-14 09:30:00-04:00,104266.56095581054,155339.44230346679,"[{'asset': USD, 'quantity': 155339.44230346679}, {'asset': SPY, 'quantity': -184.0}]",0.006054091081832524
2020-04-15 09:30:00-04:00,103639.12028198241,103639.12028198241,"[{'asset': USD, 'quantity': 103639.12028198241}]",-0.006017659622379212
2020-04-16 09:30:00-04:00,103639.12028198241,103639.12028198241,"[{'asset': USD, 'quantity': 103639.12028198241}]",0.0
2020-04-17 09:30:00-04:00,103639.12028198241,103639.12028198241,"[{'asset': USD, 'quantity': 103639.12028198241}]",0.0
2020-04-18 09:30:00-04:00,103639.12028198241,103639.12028198241,"[{'asset': USD, 'quantity': 103639.12028198241}]",0.0
2020-04-18 09:29:00-04:00,103639.12028198241,103639.12028198241,"[{'asset': USD, 'quantity': 103639.12028198241}]",0.0
2020-04-20 08:30:00-04:00,103639.12028198241,103639.12028198241,"[{'asset': USD, 'quantity': 103639.12028198241}]",0.0
2020-04-20 09:30:00-04:00,103639.12028198241,103639.12028198241,"[{'asset': USD, 'quantity': 103639.12028198241}]",0.0
2020-04-20 09:30:00-04:00,103639.12028198241,103639.12028198241,"[{'asset': USD, 'quantity': 103639.12028198241}]",0.0
2020-04-21 09:30:00-04:00,103639.12028198241,103639.12028198241,"[{'asset': USD, 'quantity': 103639.12028198241}]",0.0
2020-04-22 09:30:00-04:00,103639.12028198241,103639.12028198241,"[{'asset': USD, 'quantity': 103639.12028198241}]",0.0
2020-04-23 09:30:00-04:00,103639.12028198241,103639.12028198241,"[{'asset': USD, 'quantity': 103639.12028198241}]",0.0
2020-04-24 09:30:00-04:00,103639.12028198241,103639.12028198241,"[{'asset': USD, 'quantity': 103639.12028198241}]",0.0
2020-04-25 09:30:00-04:00,103639.12028198241,103639.12028198241,"[{'asset': USD, 'quantity': 103639.12028198241}]",0.0
2020-04-25 09:29:00-04:00,103639.12028198241,103639.12028198241,"[{'asset': USD, 'quantity': 103639.12028198241}]",0.0
2020-04-27 08:30:00-04:00,103639.12028198241,103639.12028198241,"[{'asset': USD, 'quantity': 103639.12028198241}]",0.0
2020-04-27 09:30:00-04:00,103639.12028198241,103639.12028198241,"[{'asset': USD, 'quantity': 103639.12028198241}]",0.0
2020-04-27 09:30:00-04:00,103639.12028198241,103639.12028198241,"[{'asset': USD, 'quantity': 103639.12028198241}]",0.0
2020-04-28 09:30:00-04:00,103729.90202026366,51837.56223754882,"[{'asset': USD, 'quantity': 51837.56223754882}, {'asset': SPY, 'quantity': 178.0}]",0.0008759408419740655
2020-04-29 09:30:00-04:00,103761.94071655272,51837.56223754882,"[{'asset': USD, 'quantity': 51837.56223754882}, {'asset': SPY, 'quantity': 178.0}]",0.0003088665434467508
2020-04-30 09:30:00-04:00,102622.7418029785,51837.56223754882,"[{'asset': USD, 'quantity': 51837.56223754882}, {'asset': SPY, 'quantity': 178.0}]",-0.01097896690932354
2020-05-01 09:30:00-04:00,102622.7418029785,51837.56223754882,"[{'asset': USD, 'quantity': 51837.56223754882}, {'asset': SPY, 'quantity': 178.0}]",0.0
2020-05-02 09:30:00-04:00,102622.7418029785,51837.56223754882,"[{'asset': USD, 'quantity': 51837.56223754882}, {'asset': SPY, 'quantity': 178.0}]",0.0
2020-05-02 09:29:00-04:00,102622.7418029785,51837.56223754882,"[{'asset': USD, 'quantity': 51837.56223754882}, {'asset': SPY, 'quantity': 178.0}]",0.0
2020-05-04 08:30:00-04:00,102859.48484497069,51837.56223754882,"[{'asset': USD, 'quantity': 51837.56223754882}, {'asset': SPY, 'quantity': 178.0}]",0.0023069257148351507
2020-05-04 09:30:00-04:00,102859.48484497069,51837.56223754882,"[{'asset': USD, 'quantity': 51837.56223754882}, {'asset': SPY, 'quantity': 178.0}]",0.0
2020-05-04 09:30:00-04:00,102859.48484497069,51837.56223754882,"[{'asset': USD, 'quantity': 51837.56223754882}, {'asset': SPY, 'quantity': 178.0}]",0.0
2020-05-05 09:30:00-04:00,103108.68375854491,51837.56223754882,"[{'asset': USD, 'quantity': 51837.56223754882}, {'asset': SPY, 'quantity': 178.0}]",0.002422712051784126
2020-05-06 09:30:00-04:00,103057.06223754882,51837.56223754882,"[{'asset': USD, 'quantity': 51837.56223754882}, {'asset': SPY, 'quantity': 178.0}]",-0.0005006515369450071
2020-05-07 09:30:00-04:00,103651.58158569335,51837.56223754882,"[{'asset': USD, 'quantity': 51837.56223754882}, {'asset': SPY, 'quantity': 178.0}]",0.0057688365575001566
2020-05-08 09:30:00-04:00,103651.58158569335,51837.56223754882,"[{'asset': USD, 'quantity': 51837.56223754882}, {'asset': SPY, 'quantity': 178.0}]",0.0
2020-05-09 09:30:00-04:00,103651.58158569335,51837.56223754882,"[{'asset': USD, 'quantity': 51837.56223754882}, {'asset': SPY, 'quantity': 178.0}]",0.0
2020-05-09 09:29:00-04:00,103651.58158569335,51837.56223754882,"[{'asset': USD, 'quantity': 51837.56223754882}, {'asset': SPY, 'quantity': 178.0}]",0.0
2020-05-11 08:30:00-04:00,104132.18375854491,51837.56223754882,"[{'asset': USD, 'quantity': 51837.56223754882}, {'asset': SPY, 'quantity': 178.0}]",0.0046367085335232705
2020-05-11 09:30:00-04:00,104132.18375854491,51837.56223754882,"[{'asset': USD, 'quantity': 51837.56223754882}, {'asset': SPY, 'quantity': 178.0}]",0.0
2020-05-11 09:30:00-04:00,104132.18375854491,51837.56223754882,"[{'asset': USD, 'quantity': 51837.56223754882}, {'asset': SPY, 'quantity': 178.0}]",0.0
2020-05-12 09:30:00-04:00,104812.42472534179,129985.70451049804,"[{'asset': USD, 'quantity': 129985.70451049804}, {'asset': SPY, 'quantity': -88.0}]",0.006532475765361534
2020-05-13 09:30:00-04:00,105438.10343627929,129985.70451049804,"[{'asset': USD, 'quantity': 129985.70451049804}, {'asset': SPY, 'quantity': -88.0}]",0.005969508983091121
2020-05-14 09:30:00-04:00,105137.14494018554,129985.70451049804,"[{'asset': USD, 'quantity': 129985.70451049804}, {'asset': SPY, 'quantity': -88.0}]",-0.0028543618130957293
2020-05-15 09:30:00-04:00,105137.14494018554,129985.70451049804,"[{'asset': USD, 'quantity': 129985.70451049804}, {'asset': SPY, 'quantity': -88.0}]",0.0
2020-05-16 09:30:00-04:00,105137.14494018554,129985.70451049804,"[{'asset': USD, 'quantity': 129985.70451049804}, {'asset': SPY, 'quantity': -88.0}]",0.0
2020-05-16 09:29:00-04:00,105137.14494018554,129985.70451049804,"[{'asset': USD, 'quantity': 129985.70451049804}, {'asset': SPY, 'quantity': -88.0}]",0.0
2020-05-18 08:30:00-04:00,104082.90397338866,129985.70451049804,"[{'asset': USD, 'quantity': 129985.70451049804}, {'asset': SPY, 'quantity': -88.0}]",-0.010027293088438416
2020-05-18 09:30:00-04:00,104082.90397338866,104082.90397338866,"[{'asset': USD, 'quantity': 104082.90397338866}]",0.0
2020-05-18 09:30:00-04:00,104082.90397338866,104082.90397338866,"[{'asset': USD, 'quantity': 104082.90397338866}]",0.0
2020-05-19 09:30:00-04:00,104343.09418945311,51982.952893066395,"[{'asset': USD, 'quantity': 51982.952893066395}, {'asset': SPY, 'quantity': 177.0}]",0.0024998362471801983
2020-05-20 09:30:00-04:00,104514.78440551757,51982.952893066395,"[{'asset': USD, 'quantity': 51982.952893066395}, {'asset': SPY, 'quantity': 177.0}]",0.0016454391869260565
2020-05-21 09:30:00-04:00,104121.84418945311,51982.952893066395,"[{'asset': USD, 'quantity': 51982.952893066395}, {'asset': SPY, 'quantity': 177.0}]",-0.003759661547402149
2020-05-22 09:30:00-04:00,104121.84418945311,51982.952893066395,"[{'asset': USD, 'quantity': 51982.952893066395}, {'asset': SPY, 'quantity': 177.0}]",0.0
2020-05-23 09:30:00-04:00,104121.84418945311,51982.952893066395,"[{'asset': USD, 'quantity': 51982.952893066395}, {'asset': SPY, 'quantity': 177.0}]",0.0
2020-05-23 09:29:00-04:00,104121.84418945311,51982.952893066395,"[{'asset': USD, 'quantity': 51982.952893066395}, {'asset': SPY, 'quantity': 177.0}]",0.0
2020-05-26 08:30:00-04:00,105458.19202880858,51982.952893066395,"[{'asset': USD, 'quantity': 51982.952893066395}, {'asset': SPY, 'quantity': 177.0}]",0.012834461872610836
2020-05-26 09:30:00-04:00,105458.19202880858,51982.952893066395,"[{'asset': USD, 'quantity': 51982.952893066395}, {'asset': SPY, 'quantity': 177.0}]",0.0
2020-05-26 09:30:00-04:00,105458.19202880858,51982.952893066395,"[{'asset': USD, 'quantity': 51982.952893066395}, {'asset': SPY, 'quantity': 177.0}]",0.0
2020-05-27 09:30:00-04:00,105906.00181274413,51982.952893066395,"[{'asset': USD, 'quantity': 51982.952893066395}, {'asset': SPY, 'quantity': 177.0}]",0.0042463252528852635
2020-05-28 09:30:00-04:00,105518.37138061522,51982.952893066395,"[{'asset': USD, 'quantity': 51982.952893066395}, {'asset': SPY, 'quantity': 177.0}]",-0.003660136588049978
2020-05-29 09:30:00-04:00,105518.37138061522,51982.952893066395,"[{'asset': USD, 'quantity': 51982.952893066395}, {'asset': SPY, 'quantity': 177.0}]",0.0
2020-05-30 09:30:00-04:00,105518.37138061522,51982.952893066395,"[{'asset': USD, 'quantity': 51982.952893066395}, {'asset': SPY, 'quantity': 177.0}]",0.0
2020-05-30 09:29:00-04:00,105518.37138061522,51982.952893066395,"[{'asset': USD, 'quantity': 51982.952893066395}, {'asset': SPY, 'quantity': 177.0}]",0.0
2020-06-01 08:30:00-04:00,106242.30073242186,51982.952893066395,"[{'asset': USD, 'quantity': 51982.952893066395}, {'asset': SPY, 'quantity': 177.0}]",0.0068606948944971435
2020-06-01 09:30:00-04:00,106242.30073242186,51982.952893066395,"[{'asset': USD, 'quantity': 51982.952893066395}, {'asset': SPY, 'quantity': 177.0}]",0.0
2020-06-01 09:30:00-04:00,106242.30073242186,51982.952893066395,"[{'asset': USD, 'quantity': 51982.952893066395}, {'asset': SPY, 'quantity': 177.0}]",0.0
2020-06-02 09:30:00-04:00,106895.43116455077,51982.952893066395,"[{'asset': USD, 'quantity': 51982.952893066395}, {'asset': SPY, 'quantity': 177.0}]",0.006147555424028894
2020-06-03 09:30:00-04:00,107049.42030029296,51982.952893066395,"[{'asset': USD, 'quantity': 51982.952893066395}, {'asset': SPY, 'quantity': 177.0}]",0.0014405586287886685
2020-06-04 09:30:00-04:00,108132.66483764647,51982.952893066395,"[{'asset': USD, 'quantity': 51982.952893066395}, {'asset': SPY, 'quantity': 177.0}]",0.010119106991096416
2020-06-05 09:30:00-04:00,108132.66483764647,51982.952893066395,"[{'asset': USD, 'quantity': 51982.952893066395}, {'asset': SPY, 'quantity': 177.0}]",0.0
2020-06-06 09:30:00-04:00,108132.66483764647,51982.952893066395,"[{'asset': USD, 'quantity': 51982.952893066395}, {'asset': SPY, 'quantity': 177.0}]",0.0
2020-06-06 09:29:00-04:00,108132.66483764647,51982.952893066395,"[{'asset': USD, 'quantity': 51982.952893066395}, {'asset': SPY, 'quantity': 177.0}]",0.0
2020-06-08 08:30:00-04:00,108676.05073242186,51982.952893066395,"[{'asset': USD, 'quantity': 51982.952893066395}, {'asset': SPY, 'quantity': 177.0}]",0.005025178058741586
